Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Nicolás Domínguez,ARG,MF,Bologna,Serie A,22,1998,13.9,615,714,86.1,11414,3357,273,303,90.1,246,287,85.7,82,106,77.4,0,2.3,-2.3,21,72,14,2,63
John Donald,ESP,DF,Elche,La Liga,19,2000,0.6,19,20,95.0,379,146,10,11,90.9,5,5,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,0
Ji Dong-won,KOR,FW,Mainz 05,Bundesliga,29,1991,0.7,15,27,55.6,172,78,11,15,73.3,3,8,37.5,0,1,0.0,0,0.0,0.0,1,3,0,0,2
Anastasios Donis,GRE,MF,Reims,Ligue 1,23,1996,1.1,13,20,65.0,171,36,9,10,90.0,4,7,57.1,0,3,0.0,0,0.0,0.0,0,0,1,0,1
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,21,1999,37.0,977,1245,78.5,26019,15413,220,222,99.1,439,441,99.5,317,580,54.7,0,0.0,0.0,0,7,0,0,1
Gabriel Dos Santos,BRA,DF,Arsenal,Premier League,22,1997,22.2,1283,1492,86.0,27010,7820,378,414,91.3,675,722,93.5,217,330,65.8,0,0.1,-0.1,2,82,3,2,53
Bas Dost,NED,FW,Eint Frankfurt,Bundesliga,31,1989,9.1,203,312,65.1,2941,701,119,168,70.8,63,94,67.0,13,28,46.4,2,2.3,-0.3,11,24,6,0,28
Abdoulaye Doucouré,MLI,MF,Everton,Premier League,27,1993,27.1,1146,1333,86.0,20026,4093,517,588,87.9,482,534,90.3,117,147,79.6,3,2.2,+0.8,18,69,21,1,65
Cheick Doucouré,MLI,MF,Lens,Ligue 1,20,2000,29.2,1273,1463,87.0,25108,5434,497,565,88.0,537,592,90.7,214,252,84.9,1,1.8,-0.8,25,154,20,1,136
Fodé Doucouré,MLI,DF,Reims,Ligue 1,19,2001,3.7,149,193,77.2,2758,1050,49,60,81.7,85,102,83.3,12,25,48.0,0,0.5,-0.5,4,11,3,1,14
Mahamadou Doucouré,MLI,FW,Nîmes,Ligue 1,20,2000,0.5,10,13,76.9,159,21,4,5,80.0,6,8,75.0,0,0,,0,0.0,0.0,0,1,0,0,0
Cheick Doukouré,CIV,MF,Levante,La Liga,27,1992,1.1,39,45,86.7,796,101,14,15,93.3,16,19,84.2,8,10,80.0,0,0.1,-0.1,1,3,0,0,1
Idrissa Doumbia,CIV,MF,Huesca,La Liga,22,1998,8.7,378,413,91.5,7084,1236,148,161,91.9,184,195,94.4,44,51,86.3,0,0.0,0.0,1,21,1,0,17
Moussa Doumbia,MLI,MF,Reims,Ligue 1,25,1994,10.0,338,417,81.1,5439,1150,173,197,87.8,115,131,87.8,30,56,53.6,1,1.2,-0.2,14,21,11,4,27
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,23,1996,24.7,1033,1265,81.7,16764,6027,553,609,90.8,399,465,85.8,70,155,45.2,1,2.7,-1.7,17,43,19,5,77
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,29,1991,12.6,942,1058,89.0,20529,6358,288,313,92.0,457,496,92.1,189,233,81.1,0,0.4,-0.4,6,82,4,0,72
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,22,1997,35.0,696,1063,65.5,23008,15272,130,130,100.0,248,257,96.5,314,672,46.7,1,0.1,+0.9,1,20,1,0,0
Denis Drăguș,ROU,FW,Crotone,Serie A,21,1999,2.0,53,71,74.6,762,208,29,38,76.3,16,20,80.0,4,7,57.1,0,0.0,0.0,0,4,4,0,6
Radu Drăgușin,ROU,DF,Juventus,Serie A,18,2002,0.0,1,1,100.0,19,19,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Mouhamadou Drammeh,FRA,MF,Reims,Ligue 1,21,1999,1.9,43,53,81.1,808,180,18,21,85.7,17,22,77.3,7,7,100.0,0,0.0,0.0,2,4,0,0,4
Julian Draxler,GER,MF,Paris S-G,Ligue 1,26,1993,11.8,548,634,86.4,9317,1967,276,307,89.9,210,238,88.2,51,69,73.9,3,2.8,+0.2,27,35,22,2,55
Dominick Drexler,GER,MF,Köln,Bundesliga,30,1990,13.7,411,536,76.7,6577,1589,219,252,86.9,141,175,80.6,36,71,50.7,1,1.6,-0.6,14,20,16,4,40
Matthieu Dreyer,FRA,GK,Lorient,Ligue 1,31,1989,15.0,225,361,62.3,7604,5141,24,24,100.0,98,104,94.2,103,232,44.4,0,0.0,0.0,0,2,0,0,0
Domingos Duarte,POR,DF,Granada,La Liga,25,1995,26.3,761,948,80.3,17453,6258,186,212,87.7,397,445,89.2,172,274,62.8,0,1.0,-1.0,5,56,4,1,85
Léo Duarte,BRA,DF,Milan,Serie A,24,1996,0.2,13,13,100.0,264,46,4,4,100.0,7,7,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0
Óscar Duarte,CRC,DF,Levante,La Liga,31,1989,22.9,1009,1154,87.4,22919,7276,247,266,92.9,525,556,94.4,222,310,71.6,0,0.2,-0.2,4,48,0,0,55
Rubén Duarte,ESP,DF,Alavés,La Liga,24,1995,28.3,934,1319,70.8,18364,9661,403,462,87.2,385,504,76.4,138,312,44.2,1,2.4,-1.4,26,71,24,10,115
Leo Dubois,FRA,DF,Lyon,Ligue 1,25,1994,32.3,1818,2291,79.4,33411,13410,803,896,89.6,775,921,84.1,219,404,54.2,4,5.8,-1.8,68,133,54,18,218
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,31,1989,13.0,310,427,72.6,9691,5363,63,63,100.0,123,126,97.6,121,235,51.5,0,0.0,0.0,0,2,0,0,0
Ondrej Duda,SVK,FW,Köln,Bundesliga,25,1994,28.2,897,1250,71.8,17329,4615,392,465,84.3,308,415,74.2,166,294,56.5,5,4.1,+0.9,44,95,23,9,102
Unai Dufur,ESP,DF,Eibar,La Liga,21,1999,0.7,34,43,79.1,697,313,8,9,88.9,21,25,84.0,5,7,71.4,0,0.0,0.0,0,2,0,0,4
Haris Duljević,BIH,MF,Nîmes,Ligue 1,26,1993,8.6,238,306,77.8,4070,1282,116,136,85.3,93,115,80.9,21,39,53.8,2,1.3,+0.7,12,25,15,3,44
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,28,1991,13.9,411,535,76.8,7707,3851,185,200,92.5,166,200,83.0,52,119,43.7,0,0.5,-0.5,4,31,5,2,23
Alfred Duncan,GHA,MF,Cagliari,Serie A,27,1993,11.9,491,605,81.2,9635,2647,178,208,85.6,237,278,85.3,68,103,66.0,1,1.1,-0.1,9,64,13,2,60
Alfred Duncan,GHA,MF,Fiorentina,Serie A,27,1993,1.8,65,85,76.5,1327,343,25,30,83.3,26,32,81.3,12,17,70.6,0,0.0,0.0,1,9,0,0,8
Lewis Dunk,ENG,DF,Brighton,Premier League,28,1991,32.6,1935,2151,90.0,45296,12437,477,505,94.5,1000,1051,95.1,442,570,77.5,0,0.9,-0.9,9,116,2,0,70
Jimmy Dunne,IRL,DF,Burnley,Premier League,22,1997,3.0,104,146,71.2,2320,570,29,37,78.4,52,68,76.5,22,38,57.9,0,0.1,-0.1,2,1,1,0,2
Filip Đuričić,SRB,MF,Sassuolo,Serie A,28,1992,23.1,733,931,78.7,11147,2510,421,488,86.3,250,302,82.8,44,64,68.8,4,6.1,-2.1,53,44,46,1,86
Erik Durm,GER,DF,Eint Frankfurt,Bundesliga,28,1992,16.4,517,736,70.2,9676,3949,216,251,86.1,235,316,74.4,58,132,43.9,2,2.1,-0.1,12,26,15,8,48
Hugo Duro,ESP,FW,Real Madrid,La Liga,20,1999,0.6,5,5,100.0,53,5,5,5,100.0,0,0,,0,0,,0,0.1,-0.1,1,0,1,0,1
Jean-Kevin Duverne,FRA,DF,Brest,Ligue 1,23,1997,22.5,1131,1337,84.6,26106,9150,273,308,88.6,598,661,90.5,253,352,71.9,0,0.6,-0.6,4,102,4,1,90
Paulo Dybala,ARG,FW,Juventus,Serie A,26,1993,12.6,578,705,82.0,10089,2224,299,328,91.2,185,218,84.9,75,126,59.5,3,2.9,+0.1,31,43,26,4,68
Edin Džeko,BIH,FW,Roma,Serie A,34,1986,20.3,342,511,66.9,5827,1220,189,262,72.1,93,135,68.9,46,64,71.9,3,2.5,+0.5,27,21,16,0,41
Steeve-Mike Ebongue,FRA,MF,Genoa,Serie A,19,2001,0.6,22,27,81.5,323,79,13,15,86.7,8,9,88.9,1,1,100.0,1,0.5,+0.5,1,2,1,0,1
Enzo Ebosse,CMR,DF,Angers,Ligue 1,21,1999,2.9,127,153,83.0,2022,834,65,68,95.6,53,62,85.5,7,17,41.2,0,0.6,-0.6,1,2,0,0,3
Bruno Ecuele Manga,GAB,DF,Dijon,Ligue 1,32,1988,38.0,1655,1918,86.3,38553,13763,372,412,90.3,921,990,93.0,357,497,71.8,0,0.0,0.0,1,59,3,0,66
Simone Edera,ITA,DF,Torino,Serie A,23,1997,0.6,16,22,72.7,331,69,9,10,90.0,4,6,66.7,3,4,75.0,0,0.2,-0.2,2,0,0,0,0
Ederson,BRA,GK,Manchester City,Premier League,26,1993,36.0,906,1090,83.1,24435,13863,131,135,97.0,507,511,99.2,261,436,59.9,1,0.4,+0.6,1,7,2,0,1
Kyle Edwards,ENG,MF,West Brom,Premier League,22,1998,1.3,30,35,85.7,420,91,18,18,100.0,12,13,92.3,0,2,0.0,0,0.0,0.0,0,3,0,0,3
John Egan,IRL,DF,Sheffield Utd,Premier League,27,1992,29.2,925,1094,84.6,21851,6700,231,253,91.3,480,526,91.3,209,301,69.4,1,0.3,+0.7,3,81,7,1,58
Johannes Eggestein,GER,FW,Werder Bremen,Bundesliga,22,1998,0.4,11,17,64.7,155,26,7,8,87.5,4,7,57.1,0,2,0.0,0,0.0,0.0,1,1,0,0,2
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,23,1996,32.7,1075,1367,78.6,19480,6336,475,591,80.4,465,550,84.5,122,173,70.5,5,3.3,+1.7,26,122,27,3,160
Lilian Egloff,GER,MF,Stuttgart,Bundesliga,17,2002,0.2,4,4,100.0,58,3,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Kingsley Ehizibue,NED,DF,Köln,Bundesliga,25,1995,12.6,433,584,74.1,8404,3261,153,190,80.5,214,279,76.7,58,91,63.7,1,0.7,+0.3,7,22,11,8,36
Albin Ekdal,SWE,MF,Sampdoria,Serie A,31,1989,25.5,896,1067,84.0,15826,3931,409,463,88.3,372,428,86.9,99,133,74.4,1,0.9,+0.1,9,73,5,0,80
Hugo Ekitike,FRA,MF,Reims,Ligue 1,18,2002,1.0,21,26,80.8,257,36,14,17,82.4,3,4,75.0,1,2,50.0,0,0.0,0.0,1,2,0,0,1
Anthony Elanga,SWE,FW,Manchester Utd,Premier League,18,2002,1.7,43,53,81.1,672,121,25,28,89.3,11,13,84.6,5,6,83.3,0,0.0,0.0,1,4,0,0,2
Niclas Eliasson,SWE,MF,Nîmes,Ligue 1,24,1995,20.0,322,525,61.3,5783,2097,161,193,83.4,101,154,65.6,48,145,33.1,3,3.4,-0.4,36,13,16,10,33
Elif Elmas,MKD,MF,Napoli,Serie A,20,1999,8.2,325,359,90.5,5181,666,183,194,94.3,120,132,90.9,21,26,80.8,1,0.7,+0.3,10,12,4,1,11
Ahmed Elmohamady,EGY,DF,Aston Villa,Premier League,32,1987,9.3,464,594,78.1,8878,3641,193,210,91.9,200,257,77.8,66,113,58.4,0,0.6,-0.6,13,36,26,8,48
Mohamed Elneny,EGY,MF,Arsenal,Premier League,28,1992,17.2,937,1003,93.4,18475,3672,334,351,95.2,458,476,96.2,136,157,86.6,0,0.2,-0.2,4,77,9,0,60
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,26,1994,20.9,1057,1210,87.4,22870,6981,293,318,92.1,563,613,91.8,192,265,72.5,0,0.2,-0.2,3,89,5,2,88
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,23,1996,28.2,1738,1873,92.8,35755,8987,545,578,94.3,910,945,96.3,271,319,85.0,1,0.2,+0.8,3,36,3,1,63
Rodrigo Ely,BRA,DF,Alavés,La Liga,26,1993,5.2,125,159,78.6,3190,1013,27,33,81.8,61,70,87.1,35,53,66.0,0,0.1,-0.1,1,4,1,0,5
Sepe Elye Wahi,FRA,FW,Montpellier,Ligue 1,17,2003,6.2,72,110,65.5,986,180,47,68,69.1,16,23,69.6,5,8,62.5,1,0.7,+0.3,7,6,2,0,5
Breel Embolo,SUI,FW,M'Gladbach,Bundesliga,23,1997,16.0,335,459,73.0,4526,697,217,264,82.2,86,122,70.5,17,27,63.0,2,1.0,+1.0,14,11,14,1,23
Emerson,BRA,DF,Betis,La Liga,21,1999,33.2,1565,1928,81.2,25193,9342,840,932,90.1,577,689,83.7,113,211,53.6,4,2.2,+1.8,31,83,42,16,112
Renaud Emond,BEL,FW,Nantes,Ligue 1,28,1991,3.9,62,88,70.5,1072,146,29,41,70.7,22,31,71.0,9,13,69.2,0,0.1,-0.1,2,4,0,0,4
Alan Empereur,BRA,DF,Hellas Verona,Serie A,26,1994,2.4,95,121,78.5,1988,565,24,26,92.3,58,68,85.3,13,23,56.5,0,0.0,0.0,0,9,0,0,10
Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,23,1997,25.7,281,408,68.9,4089,465,166,207,80.2,87,133,65.4,16,32,50.0,0,1.3,-1.3,11,8,0,0,10
Keita Endo,JPN,MF,Union Berlin,Bundesliga,22,1997,5.1,76,108,70.4,1302,400,36,51,70.6,25,36,69.4,10,13,76.9,0,1.1,-1.1,6,7,3,3,7
Wataru Endo,JPN,MF,Stuttgart,Bundesliga,27,1993,32.8,1517,1806,84.0,27734,8622,618,696,88.8,712,806,88.3,157,234,67.1,3,2.1,+0.9,25,141,23,2,174
Sergi Enrich,ESP,FW,Eibar,La Liga,30,1990,15.6,357,462,77.3,5289,781,212,262,80.9,104,135,77.0,25,34,73.5,0,1.0,-1.0,13,23,8,2,26
Christian Eriksen,DEN,MF,Inter,Serie A,28,1992,15.4,844,1028,82.1,16043,4454,351,386,90.9,366,405,90.4,110,206,53.4,0,2.6,-2.6,30,78,22,4,71
Martin Erlic,CRO,DF,Spezia,Serie A,22,1998,20.0,890,1040,85.6,21974,4864,175,206,85.0,456,499,91.4,254,325,78.2,1,0.5,+0.5,1,50,0,0,41
Patrick Erras,GER,MF,Werder Bremen,Bundesliga,25,1995,0.3,20,33,60.6,373,77,11,16,68.8,6,9,66.7,3,6,50.0,0,0.0,0.0,1,1,1,0,1
Gonzalo Escalante,ARG,MF,Lazio,Serie A,27,1993,8.1,427,483,88.4,7985,1797,165,183,90.2,209,231,90.5,48,58,82.8,1,0.0,+1.0,1,42,4,0,34
Aarón Escandell,ESP,GK,Granada,La Liga,24,1995,5.0,74,151,49.0,3201,2488,7,7,100.0,22,23,95.7,45,121,37.2,0,0.0,0.0,0,7,0,0,0
Dani Escriche,ESP,FW,Huesca,La Liga,22,1998,9.5,198,267,74.2,2850,467,116,143,81.1,70,86,81.4,7,21,33.3,1,1.3,-0.3,6,10,2,0,15
Sergio Escudero,ESP,DF,Sevilla,La Liga,30,1989,6.3,342,407,84.0,5989,2168,163,175,93.1,146,163,89.6,26,55,47.3,0,0.5,-0.5,7,21,12,4,23
Alfonso Espino,URU,DF,Cádiz,La Liga,28,1992,28.9,666,1039,64.1,13322,6944,267,313,85.3,279,408,68.4,102,256,39.8,3,1.3,+1.7,14,48,13,10,59
Vicente Esquerdo,ESP,MF,Valencia,La Liga,21,1999,2.6,77,97,79.4,1445,319,38,42,90.5,26,32,81.3,11,17,64.7,0,0.1,-0.1,2,3,1,0,7
Nahuel Estévez,ARG,MF,Spezia,Serie A,24,1995,19.6,677,908,74.6,12996,3261,281,327,85.9,280,343,81.6,101,200,50.5,3,1.9,+1.1,23,56,26,10,73
Pervis Estupiñán,ECU,DF,Villarreal,La Liga,22,1998,13.0,523,667,78.4,9534,3076,235,273,86.1,220,260,84.6,61,98,62.2,0,1.3,-1.3,15,14,22,15,32
Yoann Etienne,FRA,DF,Lorient,Ligue 1,23,1997,1.0,24,38,63.2,382,240,13,14,92.9,10,18,55.6,1,4,25.0,0,0.1,-0.1,1,3,0,0,4
Xabier Etxeita,ESP,DF,Getafe,La Liga,32,1987,9.8,195,289,67.5,5002,1287,30,43,69.8,104,120,86.7,59,118,50.0,0,0.2,-0.2,1,13,0,0,18
Jonny Evans,NIR,DF,Leicester City,Premier League,32,1988,27.5,1544,1764,87.5,33869,10330,383,415,92.3,873,927,94.2,277,402,68.9,2,0.3,+1.7,8,92,3,0,63
Edu Expósito,ESP,MF,Eibar,La Liga,23,1996,27.3,879,1179,74.6,17085,4672,339,422,80.3,382,461,82.9,137,242,56.6,3,2.8,+0.2,41,103,19,3,119
Valentin Eysseric,FRA,MF,Fiorentina,Serie A,28,1992,8.1,264,356,74.2,4984,1417,130,152,85.5,82,104,78.8,43,79,54.4,0,0.5,-0.5,8,31,9,4,29
Eberechi Eze,ENG,MF,Crystal Palace,Premier League,22,1998,28.4,918,1158,79.3,14737,4359,503,564,89.2,297,360,82.5,85,174,48.9,6,2.8,+3.2,39,77,32,3,111
Jokin Ezkieta,ESP,GK,Athletic Club,La Liga,23,1996,1.0,21,24,87.5,532,248,4,4,100.0,12,12,100.0,5,8,62.5,0,0.0,0.0,0,0,0,0,0
Łukasz Fabiański,POL,GK,West Ham,Premier League,35,1985,35.0,606,1002,60.5,24399,17382,54,55,98.2,186,190,97.9,364,755,48.2,0,0.0,0.0,0,19,0,0,0
Fabinho,BRA,DF,Liverpool,Premier League,26,1993,28.5,1867,2049,91.1,38166,9896,592,632,93.7,984,1039,94.7,272,350,77.7,0,0.4,-0.4,3,110,16,1,102
Fábio,BRA,DF,Nantes,Ligue 1,30,1990,16.7,668,864,77.3,12016,4798,285,324,88.0,301,376,80.1,71,127,55.9,1,0.5,+0.5,11,54,7,4,64
Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,33,1987,9.7,643,812,79.2,12755,4424,259,297,87.2,258,298,86.6,112,186,60.2,3,2.9,+0.1,26,91,18,3,90
Bandiougou Fadiga,FRA,MF,Brest,Ligue 1,19,2001,0.5,25,29,86.2,442,95,13,13,100.0,9,10,90.0,3,6,50.0,0,0.0,0.0,1,1,1,0,3
Bandiougou Fadiga,FRA,FW,Paris S-G,Ligue 1,19,2001,0.7,33,34,97.1,475,99,22,22,100.0,9,10,90.0,2,2,100.0,0,0.0,0.0,0,3,1,1,1
Wout Faes,BEL,DF,Reims,Ligue 1,22,1998,32.2,1418,1623,87.4,32892,10006,343,379,90.5,722,771,93.6,343,452,75.9,0,0.1,-0.1,3,78,3,0,74
Nicolò Fagioli,ITA,MF,Juventus,Serie A,19,2001,0.2,17,18,94.4,284,108,7,7,100.0,10,10,100.0,0,1,0.0,0,0.0,0.0,0,3,0,0,3
Ralf Fährmann,GER,GK,Schalke 04,Bundesliga,31,1988,20.8,541,825,65.6,15846,9206,101,102,99.0,237,243,97.5,199,476,41.8,0,0.1,-0.1,2,8,0,0,0
Romain Faivre,FRA,MF,Brest,Ligue 1,22,1998,32.1,1188,1482,80.2,21119,5678,579,657,88.1,437,515,84.9,145,253,57.3,5,5.7,-0.7,63,78,35,5,126
Fali,ESP,DF,Cádiz,La Liga,26,1993,29.3,505,715,70.6,12418,3733,132,157,84.1,224,277,80.9,143,266,53.8,0,0.7,-0.7,8,55,8,3,53
Iago Falque,ESP,MF,Benevento,Serie A,30,1990,4.0,156,208,75.0,2775,718,74,80,92.5,62,74,83.8,17,44,38.6,1,1.3,-0.3,12,12,14,1,23
Andri Fannar Baldursson,ISL,MF,Bologna,Serie A,18,2002,2.4,55,70,78.6,983,265,21,25,84.0,32,37,86.5,2,8,25.0,0,0.1,-0.1,1,8,2,0,5
Paolo Faragò,ITA,DF,Cagliari,Serie A,27,1993,4.1,187,225,83.1,3327,1253,84,86,97.7,85,104,81.7,16,28,57.1,0,0.7,-0.7,6,8,5,3,14
Paolo Faragò,ITA,DF,Bologna,Serie A,27,1993,0.3,11,13,84.6,201,89,3,4,75.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,0,1,0,2
Davide Faraoni,ITA,DF,Hellas Verona,Serie A,28,1991,32.1,1077,1492,72.2,21138,9104,410,494,83.0,491,642,76.5,160,296,54.1,7,3.7,+3.3,23,99,37,8,147
Mohamed Fares,ALG,DF,Lazio,Serie A,24,1996,12.7,426,555,76.8,7026,1943,206,232,88.8,169,214,79.0,33,73,45.2,1,1.5,-0.5,14,18,15,12,29
Diego Farias,BRA,FW,Spezia,Serie A,30,1990,16.8,537,660,81.4,10126,2026,233,273,85.3,231,272,84.9,67,89,75.3,2,3.0,-1.0,31,29,21,4,62
Wuilker Faríñez,VEN,GK,Lens,Ligue 1,22,1998,1.2,17,27,63.0,370,198,5,5,100.0,8,8,100.0,4,14,28.6,0,0.0,0.0,0,0,0,0,0
Noah Fatar,FRA,FW,Angers,Ligue 1,18,2002,0.2,7,9,77.8,97,1,3,3,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Ansu Fati,ESP,FW,Barcelona,La Liga,17,2002,4.8,174,205,84.9,2150,459,122,137,89.1,40,47,85.1,3,5,60.0,0,1.4,-1.4,9,3,7,0,11
Julien Faussurier,FRA,DF,Brest,Ligue 1,33,1987,10.6,466,610,76.4,10059,4412,158,184,85.9,218,259,84.2,87,142,61.3,3,2.2,+0.8,21,32,31,21,61
Andrea Favilli,ITA,FW,Hellas Verona,Serie A,23,1997,3.8,60,82,73.2,923,104,36,48,75.0,17,23,73.9,5,5,100.0,0,0.1,-0.1,2,2,1,0,3
Federico Fazio,ARG,DF,Roma,Serie A,33,1987,4.5,269,307,87.6,5260,1645,100,112,89.3,128,135,94.8,38,55,69.1,0,0.0,0.0,0,27,2,0,19
Nabil Fekir,FRA,MF,Betis,La Liga,27,1993,29.1,1070,1324,80.8,17975,4890,533,603,88.4,371,434,85.5,120,207,58.0,6,5.3,+0.7,52,118,48,6,119
Felipe,BRA,DF,Atlético Madrid,La Liga,31,1989,22.9,889,1027,86.6,18752,5905,291,317,91.8,430,478,90.0,157,216,72.7,0,0.2,-0.2,3,35,0,0,40
Luiz Felipe,ITA,DF,Lazio,Serie A,23,1997,10.1,500,546,91.6,10835,2686,147,157,93.6,257,274,93.8,91,108,84.3,0,0.2,-0.2,3,32,2,0,28
João Félix,POR,FW,Atlético Madrid,La Liga,20,1999,17.5,566,679,83.4,8432,2626,346,388,89.2,152,185,82.2,41,58,70.7,5,3.8,+1.2,20,66,21,0,75
Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,22,1997,29.0,1215,1443,84.2,25522,8174,380,421,90.3,624,690,90.4,203,302,67.2,0,0.2,-0.2,3,67,4,1,85
Zinedine Ferhat,ALG,FW,Nîmes,Ligue 1,27,1993,32.9,824,1242,66.3,14238,4438,422,520,81.2,263,407,64.6,108,229,47.2,10,5.9,+4.1,50,70,47,12,118
Bruno Fernandes,POR,MF,Manchester Utd,Premier League,25,1994,34.4,1702,2283,74.6,32546,9338,811,946,85.7,587,736,79.8,269,470,57.2,12,11.0,+1.0,94,177,96,8,227
Edimilson Fernandes,SUI,MF,Mainz 05,Bundesliga,24,1996,9.3,261,357,73.1,5082,1795,106,128,82.8,116,141,82.3,34,73,46.6,1,0.9,+0.1,10,13,7,3,25
Aitor Fernández,ESP,GK,Levante,La Liga,29,1991,29.0,698,921,75.8,18559,10955,145,146,99.3,303,307,98.7,228,446,51.1,0,0.0,0.0,0,9,0,0,0
Álex Fernández,ESP,MF,Cádiz,La Liga,27,1992,21.6,667,898,74.3,13364,3973,247,295,83.7,283,333,85.0,122,233,52.4,1,1.8,-0.8,24,70,14,6,60
Álvaro Fernández,ESP,GK,Huesca,La Liga,22,1998,22.0,613,818,74.9,18382,10050,83,84,98.8,276,280,98.6,241,441,54.6,0,0.1,-0.1,1,10,0,0,0
Andrés Fernández,ESP,GK,Huesca,La Liga,33,1986,16.0,386,566,68.2,10986,6751,70,70,100.0,183,184,99.5,127,305,41.6,0,0.0,0.0,0,2,0,0,0
Augusto Fernández,ARG,MF,Cádiz,La Liga,34,1986,4.1,92,114,80.7,1843,391,30,36,83.3,42,47,89.4,17,26,65.4,0,0.0,0.0,0,3,1,0,8
Carlos Fernández,ESP,FW,Sevilla,La Liga,24,1996,1.6,29,39,74.4,374,82,17,20,85.0,10,14,71.4,0,2,0.0,0,0.1,-0.1,1,2,0,0,2
Carlos Fernández,ESP,FW,Real Sociedad,La Liga,24,1996,4.3,78,119,65.5,1132,337,46,63,73.0,24,35,68.6,5,10,50.0,2,0.6,+1.4,5,4,3,0,12
Federico Fernández,ARG,DF,Newcastle Utd,Premier League,31,1989,23.1,671,837,80.2,14632,4358,191,221,86.4,344,387,88.9,131,209,62.7,0,0.3,-0.3,5,19,3,2,19
Joaquín Fernández,ESP,DF,Valladolid,La Liga,24,1996,23.0,622,763,81.5,14262,4337,153,170,90.0,319,359,88.9,143,219,65.3,0,0.3,-0.3,2,32,2,0,29
Fernandinho,BRA,MF,Manchester City,Premier League,35,1985,13.2,878,1001,87.7,16840,4565,372,407,91.4,384,423,90.8,117,159,73.6,2,0.9,+1.1,12,135,17,2,96
Fernando,BRA,MF,Sevilla,La Liga,33,1987,28.3,1391,1537,90.5,27707,6641,487,524,92.9,697,744,93.7,194,243,79.8,4,3.4,+0.6,19,96,10,0,92
Alex Ferrari,ITA,DF,Sampdoria,Serie A,26,1994,9.8,413,485,85.2,8417,2740,132,145,91.0,199,222,89.6,71,98,72.4,1,0.4,+0.6,3,18,1,0,22
David Ferreiro,ESP,MF,Huesca,La Liga,32,1988,28.1,720,1096,65.7,14629,4667,284,347,81.8,282,384,73.4,141,312,45.2,4,5.5,-1.5,71,58,44,19,85
Salvador Ferrer,ESP,DF,Spezia,Serie A,22,1998,13.2,684,903,75.7,14155,4904,249,291,85.6,303,373,81.2,123,200,61.5,1,1.1,-0.1,13,35,17,15,63
Facundo Ferreyra,ARG,FW,Celta Vigo,La Liga,29,1991,3.3,36,55,65.5,536,80,20,28,71.4,10,17,58.8,3,3,100.0,0,0.0,0.0,0,1,0,0,2
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,28,1992,28.6,1402,1634,85.8,30485,7510,450,493,91.3,630,703,89.6,303,386,78.5,3,1.5,+1.5,19,151,16,4,152
Marco Festa,ITA,GK,Crotone,Serie A,28,1992,1.0,31,38,81.6,950,600,10,10,100.0,8,8,100.0,13,20,65.0,0,0.0,0.0,0,0,0,0,0
Fidel,ESP,MF,Elche,La Liga,30,1989,26.6,911,1236,73.7,16555,5446,438,506,86.6,322,411,78.3,128,258,49.6,3,5.1,-2.1,48,65,23,11,81
Sam Field,ENG,MF,West Brom,Premier League,22,1998,0.7,15,23,65.2,223,41,10,14,71.4,4,5,80.0,1,3,33.3,0,0.0,0.0,0,1,0,0,2
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,31,1989,6.0,111,176,63.1,2022,438,48,71,67.6,41,66,62.1,17,22,77.3,1,1.4,-0.4,10,13,5,2,16
Roberto Firmino,BRA,FW,Liverpool,Premier League,28,1991,31.5,1043,1308,79.7,15705,3943,592,692,85.5,347,431,80.5,64,91,70.3,7,6.4,+0.6,46,85,43,0,134
Junior Firpo,ESP,DF,Barcelona,La Liga,23,1996,3.2,210,236,89.0,3010,858,118,128,92.2,81,89,91.0,5,9,55.6,1,0.7,+0.3,5,9,2,0,14
